node_id	BEL	aminoacid_Code_1	aminoacid_Code_2	function	list	modification	namespace	node_id	p_modType	position	undefined_namespace	valid_NSV	value
11546	"g(UNDEFINED:""MTR,sub(A,2756,A)"")"			g			UNDEFINED	11546					MTR,sub(A,2756,A)
11547	"g(UNDEFINED:""MTR,sub(A,2756,A)"",sub(A,2756,A))"	A	A	g		sub	UNDEFINED	11547		2756			MTR,sub(A,2756,A)
11548	"g(HGNC:""MTR"")"			g			HGNC	11548				True	MTR
11549	"g(UNDEFINED:""TCN2,sub(C,776,G)"")"			g			UNDEFINED	11549					TCN2,sub(C,776,G)
11550	"g(UNDEFINED:""TCN2,sub(C,776,G)"",sub(C,776,G))"	C	G	g		sub	UNDEFINED	11550		776			TCN2,sub(C,776,G)
11551	"p(HGNC:""TCN2"",sub(P,259,R))"	P	R	p		sub	HGNC	11551		259		True	TCN2
11552	"g(HGNC:""TCN2"")"			g			HGNC	11552				True	TCN2
11553	"bp(PMIBP:""Glutamate Excitotoxicity"")"			bp			PMIBP	11553					Glutamate Excitotoxicity
11554	"path(ADO:""sporadic_Alzheimer"")"			path			ADO	11554				True	sporadic_Alzheimer
11555	"g(UNDEFINED:""RFC1,GG genotype"")"			g			UNDEFINED	11555					RFC1,GG genotype
11556	"g(UNDEFINED:""MTHFR,sub(A,1298,C)"")"			g			UNDEFINED	11556					MTHFR,sub(A,1298,C)
11557	"g(UNDEFINED:""MTHFR,sub(A,1298,C)"",sub(A,1298,C))"	A	C	g		sub	UNDEFINED	11557		1298			MTHFR,sub(A,1298,C)
11558	"p(HGNC:""C10orf105"")"			p			HGNC	11558				True	C10orf105
11559	"g(UNDEFINED:""FRMD4B,gmod(M)"")"			g			UNDEFINED	11559					FRMD4B,gmod(M)
11560	"g(HGNC:""FRMD4B"")"			g			HGNC	11560				True	FRMD4B
11561	"g(UNDEFINED:""ST18,gmod(M)"")"			g			UNDEFINED	11561					ST18,gmod(M)
11562	"g(HGNC:""ST18"")"			g			HGNC	11562				True	ST18
11563	"g(UNDEFINED:""NCSTN,gmod(M)"")"			g			UNDEFINED	11563					NCSTN,gmod(M)
11564	"g(HGNC:""NCSTN"")"			g			HGNC	11564				True	NCSTN
11565	"g(UNDEFINED:""SIN3A,gmod(M)"")"			g			UNDEFINED	11565					SIN3A,gmod(M)
11566	"g(HGNC:""SIN3A"")"			g			HGNC	11566				True	SIN3A
11567	"g(UNDEFINED:""APH1B,gmod(M)"")"			g			UNDEFINED	11567					APH1B,gmod(M)
11568	"g(HGNC:""APH1B"")"			g			HGNC	11568				True	APH1B
11569	"g(UNDEFINED:""KAT5,gmod(M)"")"			g			UNDEFINED	11569					KAT5,gmod(M)
11570	"g(HGNC:""KAT5"")"			g			HGNC	11570				True	KAT5
11571	"g(UNDEFINED:""DNMT1,gmod(M)"")"			g			UNDEFINED	11571					DNMT1,gmod(M)
11572	"g(HGNC:""DNMT1"")"			g			HGNC	11572				True	DNMT1
11573	"g(UNDEFINED:""APOE,gmod(M)"")"			g			UNDEFINED	11573					APOE,gmod(M)
11574	"g(UNDEFINED:""PSEN1,gmod(M)"")"			g			UNDEFINED	11574					PSEN1,gmod(M)
11575	"bp(GOBP:""beta-amyloid metabolic process"")"			bp			GOBP	11575				True	beta-amyloid metabolic process
11576	"bp(GOBP:""homeostatic process"")"			bp			GOBP	11576				True	homeostatic process
11577	"g(UNDEFINED:""DNMT3B,sub(C,-149,T)"")"			g			UNDEFINED	11577					DNMT3B,sub(C,-149,T)
11578	"g(UNDEFINED:""DNMT3B,sub(C,-149,T)"",sub(C,-149,T))"	C		g		sub	UNDEFINED	11578					DNMT3B,sub(C,-149,T)
11579	"g(UNDEFINED:""DNMT3B,sub(G,-579,T)"")"			g			UNDEFINED	11579					DNMT3B,sub(G,-579,T)
11580	"g(UNDEFINED:""DNMT3B,sub(G,-579,T)"",sub(G,-579,T))"	G		g		sub	UNDEFINED	11580					DNMT3B,sub(G,-579,T)
11581	"g(UNDEFINED:""rs1569686"")"			g			UNDEFINED	11581					rs1569686
11582	"g(UNDEFINED:""DRD4,gmod(M)"")"			g			UNDEFINED	11582					DRD4,gmod(M)
11583	"g(HGNC:""DRD4"")"			g			HGNC	11583				True	DRD4
11584	"g(UNDEFINED:""rs752306"")"			g			UNDEFINED	11584					rs752306
11585	"g(UNDEFINED:""rs11246228"")"			g			UNDEFINED	11585					rs11246228
11586	"g(UNDEFINED:""rs936465"")"			g			UNDEFINED	11586					rs936465
11587	"g(UNDEFINED:""rs3758653"")"			g			UNDEFINED	11587					rs3758653
11588	"a(CHEBI:""5-aza-2'-deoxycytidine"")"			a			CHEBI	11588				True	5-aza-2'-deoxycytidine
11589	"r(MGI:""Bace1"")"			r			MGI	11589				True	Bace1
11590	"p(MGI:""Bace2"")"			p			MGI	11590				True	Bace2
11591	"g(HGNC:""BACE2"")"			g			HGNC	11591				True	BACE2
11592	"g(UNDEFINED:""BACE1(298/351), gmod(M)"")"			g			UNDEFINED	11592					BACE1(298/351), gmod(M)
11593	"g(UNDEFINED:""BACE1(298/351),gmod(M)"")"			g			UNDEFINED	11593					BACE1(298/351),gmod(M)
11594	"bp(MESHPP:""Exercise"")"			bp			MESHPP	11594				True	Exercise
11595	"g(HGNC:""IGF1"")"			g			HGNC	11595				True	IGF1
11596	"g(HGNC:""NRN1"")"			g			HGNC	11596				True	NRN1
11597	"p(HGNC:""NRN1"")"			p			HGNC	11597				True	NRN1
11598	"m(UNDEFINED:""miR28a-5p"")"			m			UNDEFINED	11598					miR28a-5p
11599	"m(UNDEFINED:""miR-98-5p"")"			m			UNDEFINED	11599					miR-98-5p
11600	"m(UNDEFINED:""miR-148b-3p"")"			m			UNDEFINED	11600					miR-148b-3p
11601	"p(MGI:""Hdac3"")"			p			MGI	11601				True	Hdac3
11602	"g(HGNC:""HDAC3"")"			g			HGNC	11602				True	HDAC3
11603	"p(MGI:""Hdac5"")"			p			MGI	11603				True	Hdac5
11604	"g(HGNC:""HDAC5"")"			g			HGNC	11604				True	HDAC5
11605	"p(HGNC:""H3F3A"",pmod(A))"			p		pmod	HGNC	11605	A			True	H3F3A
11606	"p(MGI:""Hdac6"")"			p			MGI	11606				True	Hdac6
11607	"g(HGNC:""HDAC6"")"			g			HGNC	11607				True	HDAC6
11608	"p(HGNC:""HINFP"")"			p			HGNC	11608				True	HINFP
11609	"p(HGNC:""HINFP"",pmod(A))"			p		pmod	HGNC	11609	A			True	HINFP
11610	"p(HGNC:""HINFP"",pmod(A,K,5))"	K		p		pmod	HGNC	11610	A	5		True	HINFP
11611	"p(HGNC:""HINFP"",pmod(A,K,12))"	K		p		pmod	HGNC	11611	A	12		True	HINFP
11612	"a(CHEBI:""trichostatin A"")"			a			CHEBI	11612				True	trichostatin A
11613	"a(CHEBI:""histone deacetylase inhibitor"")"			a			CHEBI	11613					histone deacetylase inhibitor
11614	"g(HGNC:""RELA"")"			g			HGNC	11614				True	RELA
11615	"g(UNDEFINED:""MME,gmod(M)"")"			g			UNDEFINED	11615					MME,gmod(M)
11616	"r(HGNC:""MME"")"			r			HGNC	11616				True	MME
11617	"p(HGNC:""HDAC9"")"			p			HGNC	11617				True	HDAC9
11618	"a(CHEBI:""vorinostat"")"			a			CHEBI	11618				True	vorinostat
11619	"a(UNDEFINED:""Amyloid beta-derived diffusible ligands"")"			a			UNDEFINED	11619					Amyloid beta-derived diffusible ligands
11620	"a(CHEBI:""(S)-S-adenosyl-L-methionine"")"			a			CHEBI	11620				True	(S)-S-adenosyl-L-methionine
11621	"g(UNDEFINED:""RHBDF2,gmod(M)"")"			g			UNDEFINED	11621					RHBDF2,gmod(M)
11622	"g(HGNC:""RHBDF2"")"			g			HGNC	11622				True	RHBDF2
11623	"g(UNDEFINED:""RPL13,gmod(M)"")"			g			UNDEFINED	11623					RPL13,gmod(M)
11624	"g(HGNC:""RPL13"")"			g			HGNC	11624				True	RPL13
11625	"p(HGNC:""RPL13"")"			p			HGNC	11625				True	RPL13
11626	"g(UNDEFINED:""C10orf54,gmod(M)"")"			g			UNDEFINED	11626					C10orf54,gmod(M)
11627	"g(HGNC:""C10orf54"")"			g			HGNC	11627				True	C10orf54
11628	"g(UNDEFINED:""CDH23,gmod(M)"")"			g			UNDEFINED	11628					CDH23,gmod(M)
11629	"g(HGNC:""CDH23"")"			g			HGNC	11629				True	CDH23
11630	"g(UNDEFINED:""ANK1,gmod(M)"")"			g			UNDEFINED	11630					ANK1,gmod(M)
11631	"g(HGNC:""ANK1"")"			g			HGNC	11631				True	ANK1
11632	"g(HGNC:""PTK2B"")"			g			HGNC	11632				True	PTK2B
11633	"r(HGNC:""OTC"")"			r			HGNC	11633				True	OTC
11634	"g(UNDEFINED:""OTC,-389 G/A and -241 A/G haplotype"")"			g			UNDEFINED	11634					OTC,-389 G/A and -241 A/G haplotype
11635	"g(UNDEFINED:""OTC,gmod(M)"")"			g			UNDEFINED	11635					OTC,gmod(M)
11636	"g(HGNC:""OTC"")"			g			HGNC	11636				True	OTC
11637	"g(UNDEFINED:""MAPT,gmod(M)"")"			g			UNDEFINED	11637					MAPT,gmod(M)
11638	"g(UNDEFINED:""GSK3B,gmod(M)"")"			g			UNDEFINED	11638					GSK3B,gmod(M)
11639	"g(UNDEFINED:""POU3F2,gmod(M)"")"			g			UNDEFINED	11639					POU3F2,gmod(M)
11640	"g(HGNC:""POU3F2"")"			g			HGNC	11640				True	POU3F2
11641	"g(UNDEFINED:""HOXA4,gmod(M)"")"			g			UNDEFINED	11641					HOXA4,gmod(M)
11642	"g(HGNC:""HOXA4"")"			g			HGNC	11642				True	HOXA4
11643	"m(HGNC:""MIR518C"")"			m			HGNC	11643				True	MIR518C
11644	"m(UNDEFINED:""MIR-9"")"			m			UNDEFINED	11644					MIR-9
11645	"m(HGNC:""FSD1"")"			m			HGNC	11645				True	FSD1
11646	"m(HGNC:""MIR140"")"			m			HGNC	11646				True	MIR140
11647	"m(HGNC:""MIR326"")"			m			HGNC	11647				True	MIR326
11648	"g(UNDEFINED:""NFE2,gmod(M)"")"			g			UNDEFINED	11648					NFE2,gmod(M)
11649	"g(HGNC:""NFE2"")"			g			HGNC	11649				True	NFE2
11650	"g(UNDEFINED:""EPHA1,gmod(M)"")"			g			UNDEFINED	11650					EPHA1,gmod(M)
11651	"g(UNDEFINED:""PSEN2,gmod(M)"")"			g			UNDEFINED	11651					PSEN2,gmod(M)
11652	"g(UNDEFINED:""DIRAS3,gmod(M)"")"			g			UNDEFINED	11652					DIRAS3,gmod(M)
11653	"g(HGNC:""DIRAS3"")"			g			HGNC	11653				True	DIRAS3
11654	"g(UNDEFINED:""GNAS,gmod(M)"")"			g			UNDEFINED	11654					GNAS,gmod(M)
11655	"g(HGNC:""GNAS"")"			g			HGNC	11655				True	GNAS
11656	"g(UNDEFINED:""TMEM59,gmod(M)"")"			g			UNDEFINED	11656					TMEM59,gmod(M)
11657	"g(UNDEFINED:""TMEM59, gmod(M)"")"			g			UNDEFINED	11657					TMEM59, gmod(M)
11658	"g(HGNC:""TMEM59"")"			g			HGNC	11658				True	TMEM59
11659	"r(HGNC:""TMEM59"")"			r			HGNC	11659				True	TMEM59
11660	"p(HGNC:""TMEM59"")"			p			HGNC	11660				True	TMEM59
11661	"r(HGNC:""PSEN1"")"			r			HGNC	11661				True	PSEN1
11662	"g(UNDEFINED:""Hoxd4,gmod(M)"")"			g			UNDEFINED	11662					Hoxd4,gmod(M)
11663	"g(MGI:""Hoxd4"")"			g			MGI	11663				True	Hoxd4
11664	"r(MGI:""Hoxd4"")"			r			MGI	11664				True	Hoxd4
11665	"g(HGNC:""HOXD4"")"			g			HGNC	11665				True	HOXD4
11666	"g(UNDEFINED:""Fam58b,gmod(M)"")"			g			UNDEFINED	11666					Fam58b,gmod(M)
11667	"g(MGI:""Fam58b"")"			g			MGI	11667				True	Fam58b
11668	"r(MGI:""Fam58b"")"			r			MGI	11668				True	Fam58b
11669	"g(HGNC:""FAM58BP"")"			g			HGNC	11669				True	FAM58BP
11670	"g(UNDEFINED:""Scmh1,gmod(M)"")"			g			UNDEFINED	11670					Scmh1,gmod(M)
11671	"g(MGI:""Scmh1"")"			g			MGI	11671				True	Scmh1
11672	"r(MGI:""Scmh1"")"			r			MGI	11672				True	Scmh1
11673	"g(HGNC:""SCMH1"")"			g			HGNC	11673				True	SCMH1
11674	"g(UNDEFINED:""Ctif,gmod(M)"")"			g			UNDEFINED	11674					Ctif,gmod(M)
11675	"g(MGI:""Ctif"")"			g			MGI	11675				True	Ctif
11676	"r(MGI:""Ctif"")"			r			MGI	11676				True	Ctif
11677	"g(HGNC:""CTIF"")"			g			HGNC	11677				True	CTIF
11678	"g(UNDEFINED:""Pcdhb15,gmod(M)"")"			g			UNDEFINED	11678					Pcdhb15,gmod(M)
11679	"g(MGI:""Pcdhb15"")"			g			MGI	11679				True	Pcdhb15
11680	"r(MGI:""Pcdhb15"")"			r			MGI	11680				True	Pcdhb15
11681	"g(HGNC:""PCDHB15"")"			g			HGNC	11681				True	PCDHB15
11682	"g(UNDEFINED:""Dkk2,gmod(M)"")"			g			UNDEFINED	11682					Dkk2,gmod(M)
11683	"g(MGI:""Dkk2"")"			g			MGI	11683				True	Dkk2
11684	"r(MGI:""Dkk2"")"			r			MGI	11684				True	Dkk2
11685	"g(HGNC:""DKK2"")"			g			HGNC	11685				True	DKK2
11686	"g(UNDEFINED:""Mrto4,gmod(M)"")"			g			UNDEFINED	11686					Mrto4,gmod(M)
11687	"g(MGI:""Mrto4"")"			g			MGI	11687				True	Mrto4
11688	"r(MGI:""Mrto4"")"			r			MGI	11688				True	Mrto4
11689	"g(HGNC:""MRTO4"")"			g			HGNC	11689				True	MRTO4
11690	"g(UNDEFINED:""Pdpn,gmod(M)"")"			g			UNDEFINED	11690					Pdpn,gmod(M)
11691	"g(MGI:""Pdpn"")"			g			MGI	11691				True	Pdpn
11692	"r(MGI:""Pdpn"")"			r			MGI	11692				True	Pdpn
11693	"g(HGNC:""PDPN"")"			g			HGNC	11693				True	PDPN
11694	"g(UNDEFINED:""Lhpp,gmod(M)"")"			g			UNDEFINED	11694					Lhpp,gmod(M)
11695	"g(MGI:""Lhpp"")"			g			MGI	11695				True	Lhpp
11696	"r(MGI:""Lhpp"")"			r			MGI	11696				True	Lhpp
11697	"g(HGNC:""LHPP"")"			g			HGNC	11697				True	LHPP
11698	"g(UNDEFINED:""Cryab,gmod(M)"")"			g			UNDEFINED	11698					Cryab,gmod(M)
11699	"g(MGI:""Cryab"")"			g			MGI	11699				True	Cryab
11700	"r(MGI:""Cryab"")"			r			MGI	11700				True	Cryab
11701	"g(HGNC:""CRYAB"")"			g			HGNC	11701				True	CRYAB
11702	"g(UNDEFINED:""Ppp4c,gmod(M)"")"			g			UNDEFINED	11702					Ppp4c,gmod(M)
11703	"g(MGI:""Ppp4c"")"			g			MGI	11703				True	Ppp4c
11704	"r(MGI:""Ppp4c"")"			r			MGI	11704				True	Ppp4c
11705	"g(HGNC:""PPP4C"")"			g			HGNC	11705				True	PPP4C
11706	"g(UNDEFINED:""L3mbtl1,gmod(M)"")"			g			UNDEFINED	11706					L3mbtl1,gmod(M)
11707	"g(MGI:""L3mbtl1"")"			g			MGI	11707				True	L3mbtl1
11708	"r(MGI:""L3mbtl1"")"			r			MGI	11708				True	L3mbtl1
11709	"g(HGNC:""L3MBTL1"")"			g			HGNC	11709				True	L3MBTL1
11710	"g(UNDEFINED:""Slc38a3,gmod(M)"")"			g			UNDEFINED	11710					Slc38a3,gmod(M)
11711	"g(MGI:""Slc38a3"")"			g			MGI	11711				True	Slc38a3
11712	"r(MGI:""Slc38a3"")"			r			MGI	11712				True	Slc38a3
11713	"g(HGNC:""SLC38A3"")"			g			HGNC	11713				True	SLC38A3
11714	"g(UNDEFINED:""Ogdhl,gmod(M)"")"			g			UNDEFINED	11714					Ogdhl,gmod(M)
11715	"g(MGI:""Ogdhl"")"			g			MGI	11715				True	Ogdhl
11716	"r(MGI:""Ogdhl"")"			r			MGI	11716				True	Ogdhl
11717	"g(HGNC:""OGDHL"")"			g			HGNC	11717				True	OGDHL
11718	"g(UNDEFINED:""Dnajc7,gmod(M)"")"			g			UNDEFINED	11718					Dnajc7,gmod(M)
11719	"g(MGI:""Dnajc7"")"			g			MGI	11719				True	Dnajc7
11720	"r(MGI:""Dnajc7"")"			r			MGI	11720				True	Dnajc7
11721	"g(HGNC:""DNAJC7"")"			g			HGNC	11721				True	DNAJC7
11722	"g(UNDEFINED:""Wt1,gmod(M)"")"			g			UNDEFINED	11722					Wt1,gmod(M)
11723	"g(MGI:""Wt1"")"			g			MGI	11723				True	Wt1
11724	"r(MGI:""Wt1"")"			r			MGI	11724				True	Wt1
11725	"g(HGNC:""WT1"")"			g			HGNC	11725				True	WT1
11726	"g(UNDEFINED:""Slc6a11,gmod(M)"")"			g			UNDEFINED	11726					Slc6a11,gmod(M)
11727	"g(MGI:""Slc6a11"")"			g			MGI	11727				True	Slc6a11
11728	"r(MGI:""Slc6a11"")"			r			MGI	11728				True	Slc6a11
11729	"g(HGNC:""SLC6A11"")"			g			HGNC	11729				True	SLC6A11
11730	"g(UNDEFINED:""Rerg,gmod(M)"")"			g			UNDEFINED	11730					Rerg,gmod(M)
11731	"g(MGI:""Rerg"")"			g			MGI	11731				True	Rerg
11732	"r(MGI:""Rerg"")"			r			MGI	11732				True	Rerg
11733	"g(HGNC:""RERG"")"			g			HGNC	11733				True	RERG
11734	"g(UNDEFINED:""Rbm47,gmod(M)"")"			g			UNDEFINED	11734					Rbm47,gmod(M)
11735	"g(MGI:""Rbm47"")"			g			MGI	11735				True	Rbm47
11736	"r(MGI:""Rbm47"")"			r			MGI	11736				True	Rbm47
11737	"g(HGNC:""RBM47"")"			g			HGNC	11737				True	RBM47
11738	"g(UNDEFINED:""Tmem180,gmod(M)"")"			g			UNDEFINED	11738					Tmem180,gmod(M)
11739	"g(MGI:""Tmem180"")"			g			MGI	11739				True	Tmem180
11740	"r(MGI:""Tmem180"")"			r			MGI	11740				True	Tmem180
11741	"g(HGNC:""TMEM180"")"			g			HGNC	11741				True	TMEM180
11742	"g(UNDEFINED:""Cyp26a1,gmod(M)"")"			g			UNDEFINED	11742					Cyp26a1,gmod(M)
11743	"g(MGI:""Cyp26a1"")"			g			MGI	11743				True	Cyp26a1
11744	"r(MGI:""Cyp26a1"")"			r			MGI	11744				True	Cyp26a1
11745	"g(HGNC:""CYP26A1"")"			g			HGNC	11745				True	CYP26A1
11746	"g(UNDEFINED:""Colec10,gmod(M)"")"			g			UNDEFINED	11746					Colec10,gmod(M)
11747	"g(MGI:""Colec10"")"			g			MGI	11747				True	Colec10
11748	"r(MGI:""Colec10"")"			r			MGI	11748				True	Colec10
11749	"g(HGNC:""COLEC10"")"			g			HGNC	11749				True	COLEC10
11750	"g(UNDEFINED:""Nxt2,gmod(M)"")"			g			UNDEFINED	11750					Nxt2,gmod(M)
11751	"g(MGI:""Nxt2"")"			g			MGI	11751				True	Nxt2
11752	"r(MGI:""Nxt2"")"			r			MGI	11752				True	Nxt2
11753	"g(HGNC:""NXT2"")"			g			HGNC	11753				True	NXT2
11754	"g(UNDEFINED:""Ddr2,gmod(M)"")"			g			UNDEFINED	11754					Ddr2,gmod(M)
11755	"g(MGI:""Ddr2"")"			g			MGI	11755				True	Ddr2
11756	"r(MGI:""Ddr2"")"			r			MGI	11756				True	Ddr2
11757	"g(HGNC:""DDR2"")"			g			HGNC	11757				True	DDR2
11758	"g(UNDEFINED:""Crmp1,gmod(M)"")"			g			UNDEFINED	11758					Crmp1,gmod(M)
11759	"g(MGI:""Crmp1"")"			g			MGI	11759				True	Crmp1
11760	"r(MGI:""Crmp1"")"			r			MGI	11760				True	Crmp1
11761	"g(HGNC:""CRMP1"")"			g			HGNC	11761				True	CRMP1
11762	"g(UNDEFINED:""Acad11,gmod(M)"")"			g			UNDEFINED	11762					Acad11,gmod(M)
11763	"g(MGI:""Acad11"")"			g			MGI	11763				True	Acad11
11764	"r(MGI:""Acad11"")"			r			MGI	11764				True	Acad11
11765	"g(HGNC:""ACAD11"")"			g			HGNC	11765				True	ACAD11
11766	"g(UNDEFINED:""Qdpr,gmod(M)"")"			g			UNDEFINED	11766					Qdpr,gmod(M)
11767	"g(MGI:""Qdpr"")"			g			MGI	11767				True	Qdpr
11768	"r(MGI:""Qdpr"")"			r			MGI	11768				True	Qdpr
11769	"g(HGNC:""QDPR"")"			g			HGNC	11769				True	QDPR
11770	"g(UNDEFINED:""Plac8,gmod(M)"")"			g			UNDEFINED	11770					Plac8,gmod(M)
11771	"g(MGI:""Plac8"")"			g			MGI	11771				True	Plac8
11772	"r(MGI:""Plac8"")"			r			MGI	11772				True	Plac8
11773	"g(HGNC:""PLAC8"")"			g			HGNC	11773				True	PLAC8
11774	"g(UNDEFINED:""Dlk2,gmod(M)"")"			g			UNDEFINED	11774					Dlk2,gmod(M)
11775	"g(MGI:""Dlk2"")"			g			MGI	11775				True	Dlk2
11776	"r(MGI:""Dlk2"")"			r			MGI	11776				True	Dlk2
11777	"g(HGNC:""DLK2"")"			g			HGNC	11777				True	DLK2
11778	"g(UNDEFINED:""TERT,gmod(M)"")"			g			UNDEFINED	11778					TERT,gmod(M)
11779	"g(HGNC:""TERT"")"			g			HGNC	11779				True	TERT
11780	"g(UNDEFINED:""SST,gmod(M)"")"			g			UNDEFINED	11780					SST,gmod(M)
11781	"g(HGNC:""SST"")"			g			HGNC	11781				True	SST
11782	"g(UNDEFINED:""SSTR4,gmod(M)"")"			g			UNDEFINED	11782					SSTR4,gmod(M)
11783	"g(HGNC:""SSTR4"")"			g			HGNC	11783				True	SSTR4
11784	"g(UNDEFINED:""TNF,gmod(M)"")"			g			UNDEFINED	11784					TNF,gmod(M)
11785	"g(UNDEFINED:""SORL1,gmod(M)"")"			g			UNDEFINED	11785					SORL1,gmod(M)
11786	"g(UNDEFINED:""ABCA7,gmod(M)"")"			g			UNDEFINED	11786					ABCA7,gmod(M)
11787	"g(UNDEFINED:""SLC24A4,gmod(M)"")"			g			UNDEFINED	11787					SLC24A4,gmod(M)
11788	"g(HGNC:""SLC24A4"")"			g			HGNC	11788				True	SLC24A4
11789	"g(UNDEFINED:""BIN1,gmod(M)"")"			g			UNDEFINED	11789					BIN1,gmod(M)
11790	"p(HGNC:""PIN1"",pmod(P,S,16))"	S		p		pmod	HGNC	11790	P	16		True	PIN1
11791	"g(UNDEFINED:""PIN1,gmod(M)"")"			g			UNDEFINED	11791					PIN1,gmod(M)
11792	"g(HGNC:""PIN1"")"			g			HGNC	11792				True	PIN1
11793	"r(HGNC:""PIN1"")"			r			HGNC	11793				True	PIN1
11794	"g(UNDEFINED:""LTBP1,gmod(M)"")"			g			UNDEFINED	11794					LTBP1,gmod(M)
11795	"g(HGNC:""LTBP1"")"			g			HGNC	11795				True	LTBP1
11796	"g(UNDEFINED:""SIRT1,gmod(M)"")"			g			UNDEFINED	11796					SIRT1,gmod(M)
11797	"g(HGNC:""SIRT1"")"			g			HGNC	11797				True	SIRT1
11798	"g(UNDEFINED:""IGFBP3,gmod(M)"")"			g			UNDEFINED	11798					IGFBP3,gmod(M)
11799	"g(HGNC:""IGFBP3"")"			g			HGNC	11799				True	IGFBP3
11800	"p(HGNC:""LTB4R"")"			p			HGNC	11800				True	LTB4R
11801	"g(UNDEFINED:""ALOX5,gmod(M)"")"			g			UNDEFINED	11801					ALOX5,gmod(M)
11802	"g(HGNC:""ALOX5"")"			g			HGNC	11802				True	ALOX5
11803	"g(UNDEFINED:""FAAH,gmod(M)"")"			g			UNDEFINED	11803					FAAH,gmod(M)
11804	"g(HGNC:""FAAH"")"			g			HGNC	11804				True	FAAH
11805	"r(HGNC:""FAAH"")"			r			HGNC	11805				True	FAAH
11806	"p(HGNC:""FAAH"")"			p			HGNC	11806				True	FAAH
11807	"g(UNDEFINED:""BDNF,gmod(M)"")"			g			UNDEFINED	11807					BDNF,gmod(M)
11808	"g(UNDEFINED:""TNFRSF10A,gmod(M)"")"			g			UNDEFINED	11808					TNFRSF10A,gmod(M)
11809	"g(HGNC:""TNFRSF10A"")"			g			HGNC	11809				True	TNFRSF10A
11810	"r(HGNC:""TNFRSF10A"")"			r			HGNC	11810				True	TNFRSF10A
11811	"r(HGNC:""DNMT1"")"			r			HGNC	11811				True	DNMT1
11812	"r(HGNC:""DNMT3A"")"			r			HGNC	11812				True	DNMT3A
11813	"g(UNDEFINED:""DIP2A,gmod(M)"")"			g			UNDEFINED	11813					DIP2A,gmod(M)
11814	"g(HGNC:""DIP2A"")"			g			HGNC	11814				True	DIP2A
11815	"g(UNDEFINED:""SERPINF1,gmod(M)"")"			g			UNDEFINED	11815					SERPINF1,gmod(M)
11816	"g(HGNC:""SERPINF1"")"			g			HGNC	11816				True	SERPINF1
11817	"g(UNDEFINED:""SERPINF2,gmod(M)"")"			g			UNDEFINED	11817					SERPINF2,gmod(M)
11818	"g(HGNC:""SERPINF2"")"			g			HGNC	11818				True	SERPINF2
11819	"g(UNDEFINED:""ABCA7,cg02308560"")"			g			UNDEFINED	11819					ABCA7,cg02308560
11820	"p(RGD:""H3f3a"")"			p			RGD	11820				True	H3f3a
11821	"p(RGD:""H3f3a"",pmod(A))"			p		pmod	RGD	11821	A			True	H3f3a
11822	"r(RGD:""Cdk5"")"			r			RGD	11822				True	Cdk5
11823	"g(RGD:""Cdk5"")"			g			RGD	11823				True	Cdk5
11824	"g(UNDEFINED:""Cdk5,gmod(M)"")"			g			UNDEFINED	11824					Cdk5,gmod(M)
11825	"g(HGNC:""CDK5"")"			g			HGNC	11825				True	CDK5
11826	"g(UNDEFINED:""AR,gmod(M)"")"			g			UNDEFINED	11826					AR,gmod(M)
11827	"g(HGNC:""AR"")"			g			HGNC	11827				True	AR
11828	"g(UNDEFINED:""PADI4,gmod(M)"")"			g			UNDEFINED	11828					PADI4,gmod(M)
11829	"g(HGNC:""PADI4"")"			g			HGNC	11829				True	PADI4
11830	"p(MGI:""H3f3a"")"			p			MGI	11830				True	H3f3a
11831	"p(MGI:""H3f3a"",pmod(A))"			p		pmod	MGI	11831	A			True	H3f3a
11832	"g(MGI:""Bace1"")"			g			MGI	11832				True	Bace1
11833	"r(MGI:""Ncstn"")"			r			MGI	11833				True	Ncstn
11834	"g(MGI:""Ncstn"")"			g			MGI	11834				True	Ncstn
11835	"p(MGI:""Ncstn"")"			p			MGI	11835				True	Ncstn
11836	"r(MGI:""Sirt1"")"			r			MGI	11836				True	Sirt1
11837	"g(MGI:""Sirt1"")"			g			MGI	11837				True	Sirt1
11838	"a(CHEBI:""(â)-anisomycin"")"			a			CHEBI	11838					(â)-anisomycin
11839	"path(UNDEFINED:""Alzheimer disease, late onset"")"			path			UNDEFINED	11839					Alzheimer disease, late onset
11840	"g(UNDEFINED:""TBXA2R,gmod(M)"")"			g			UNDEFINED	11840					TBXA2R,gmod(M)
11841	"g(HGNC:""TBXA2R"")"			g			HGNC	11841				True	TBXA2R
11842	"g(UNDEFINED:""SORBS3,gmod(M)"")"			g			UNDEFINED	11842					SORBS3,gmod(M)
11843	"g(HGNC:""SORBS3"")"			g			HGNC	11843				True	SORBS3
11844	"g(UNDEFINED:""SPTBN4,gmod(M)"")"			g			UNDEFINED	11844					SPTBN4,gmod(M)
11845	"g(HGNC:""SPTBN4"")"			g			HGNC	11845				True	SPTBN4
11846	"r(HGNC:""TBXA2R"")"			r			HGNC	11846				True	TBXA2R
11847	"r(HGNC:""SORBS3"")"			r			HGNC	11847				True	SORBS3
11848	"r(HGNC:""SPTBN4"")"			r			HGNC	11848				True	SPTBN4
11849	"p(HGNC:""SORBS3"")"			p			HGNC	11849				True	SORBS3
11850	"p(HGNC:""SPTBN4"")"			p			HGNC	11850				True	SPTBN4
